code10,univtxt
2094790060,新潟県立大 人間生活  独
2094790161,新潟県立大 人間生活 子ども 独
2094790162,新潟県立大 人間生活 子ども 独
2094790163,新潟県立大 人間生活 子ども 独
2094790261,新潟県立大 人間生活 健康栄養 独
2094790262,新潟県立大 人間生活 健康栄養 独
2094790263,新潟県立大 人間生活 健康栄養 独
2095830010,長岡造形大 造形  前
2095830050,長岡造形大 造形  中
2095830315,長岡造形大 造形 美術・工芸 前
2095830316,長岡造形大 造形 美術・工芸 前
2095830350,長岡造形大 造形 美術・工芸 中
2095830415,長岡造形大 造形 建築・環境デ 前
2095830416,長岡造形大 造形 建築・環境デ 前
2095830450,長岡造形大 造形 建築・環境デ 中
2095830515,長岡造形大 造形 デザイン 前
2095830516,長岡造形大 造形 デザイン 前
2095830550,長岡造形大 造形 デザイン 中
2096460010,三条市立大 工  前
2096460050,三条市立大 工  中
2096460111,三条市立大 工 技術・経営工 前
2096460112,三条市立大 工 技術・経営工 前
2096460151,三条市立大 工 技術・経営工 中
2096460152,三条市立大 工 技術・経営工 中
2100460010,富山県立大 工  前
2100460020,富山県立大 工  後
2100460110,富山県立大 工 機械シス工 前
2100460120,富山県立大 工 機械シス工 後
2100460310,富山県立大 工 生物工 前
2100460320,富山県立大 工 生物工 後
2100460610,富山県立大 工 環境・社会基 前
2100460620,富山県立大 工 環境・社会基 後
2100460710,富山県立大 工 医薬品工 前
2100460720,富山県立大 工 医薬品工 後
2100460810,富山県立大 工 電気電子工 前
2100460820,富山県立大 工 電気電子工 後
2100470010,富山県立大 情報工  前
2100470020,富山県立大 情報工  後
2100470110,富山県立大 情報工 データサイエ 前
2100470120,富山県立大 情報工 データサイエ 後
2100470210,富山県立大 情報工 情報シス工 前
2100470220,富山県立大 情報工 情報シス工 後
2100470310,富山県立大 情報工 知能ロボット 前
2100470320,富山県立大 情報工 知能ロボット 後
2100640010,富山県立大 看護  前
2100640020,富山県立大 看護  後
2100640110,富山県立大 看護 看護 前
2100640120,富山県立大 看護 看護 後
2103640010,石川県立看護大 看護  前
2103640020,石川県立看護大 看護  後
2103640110,石川県立看護大 看護 看護 前
2103640120,石川県立看護大 看護 看護 後
2104740010,石川県立大 生物資源  前
2104740020,石川県立大 生物資源  後
2104740110,石川県立大 生物資源 生産科学 前
2104740120,石川県立大 生物資源 生産科学 後
2104740210,石川県立大 生物資源 環境科学 前
2104740220,石川県立大 生物資源 環境科学 後
2104740310,石川県立大 生物資源 食品科学 前
2104740320,石川県立大 生物資源 食品科学 後
2105830050,金沢美術工芸大 美術工芸  中
2105830150,金沢美術工芸大 美術工芸 デザ／インダ 中
2105830650,金沢美術工芸大 美術工芸 美術／芸術学 中
2105830750,金沢美術工芸大 美術工芸 美術／彫刻 中
2105830850,金沢美術工芸大 美術工芸 工芸 中
2105831350,金沢美術工芸大 美術工芸 美術／日本画 中
2105831450,金沢美術工芸大 美術工芸 美術／油画 中
2105831550,金沢美術工芸大 美術工芸 デザ／ホリス 中
2106330010,公立小松大 国際文化  前
2106330050,公立小松大 国際文化  中
2106330110,公立小松大 国際文化 国際文化交流 前
2106330150,公立小松大 国際文化 国際文化交流 中
2106470010,公立小松大 生産シス  前
2106470050,公立小松大 生産シス  中
2106470110,公立小松大 生産シス 生産システム 前
2106470150,公立小松大 生産シス 生産システム 中
2106640010,公立小松大 保健医療  前
2106640050,公立小松大 保健医療  中
2106640110,公立小松大 保健医療 看護 前
2106640150,公立小松大 保健医療 看護 中
2106640210,公立小松大 保健医療 臨床工 前
2106640250,公立小松大 保健医療 臨床工 中
2108640010,敦賀市立看護大 看護  前
2108640020,敦賀市立看護大 看護  後
2108640110,敦賀市立看護大 看護 看護 前
2108640120,敦賀市立看護大 看護 看護 後
2110130010,福井県立大 地域政策  前
2110130020,福井県立大 地域政策  後
2110130110,福井県立大 地域政策 地域イノベー 前
2110130120,福井県立大 地域政策 地域イノベー 後
2110180010,福井県立大 経済  前
2110180020,福井県立大 経済  後
2110180110,福井県立大 経済 経営 前
2110180120,福井県立大 経済 経営 後
2110180210,福井県立大 経済 経済 前
2110180220,福井県立大 経済 経済 後
2110430010,福井県立大 恐竜  前
2110430020,福井県立大 恐竜  後
2110430110,福井県立大 恐竜 恐竜・地質 前
2110430120,福井県立大 恐竜 恐竜・地質 後
2110640010,福井県立大 看護福祉  前
2110640020,福井県立大 看護福祉  後
2110640110,福井県立大 看護福祉 看護 前
2110640120,福井県立大 看護福祉 看護 後
2110640210,福井県立大 看護福祉 社会福祉 前
2110640220,福井県立大 看護福祉 社会福祉 後
2110740010,福井県立大 生物資源  前
2110740020,福井県立大 生物資源  後
2110740211,福井県立大 生物資源 生物資源 前
2110740212,福井県立大 生物資源 生物資源 前
2110740220,福井県立大 生物資源 生物資源 後
2110740310,福井県立大 生物資源 創造農 前
2110740320,福井県立大 生物資源 創造農 後
2110750010,福井県立大 海洋生物  前
2110750020,福井県立大 海洋生物  後
2110750110,福井県立大 海洋生物 海洋生物資源 前
2110750120,福井県立大 海洋生物 海洋生物資源 後
2110750210,福井県立大 海洋生物 先端増養殖科 前
2110750220,福井県立大 海洋生物 先端増養殖科 後
2114130010,山梨県立大 国際政策  前
2114130020,山梨県立大 国際政策  後
2114130110,山梨県立大 国際政策 総合政策 前
2114130120,山梨県立大 国際政策 総合政策 後
2114130210,山梨県立大 国際政策 国際コミュニ 前
2114130220,山梨県立大 国際政策 国際コミュニ 後
2114270010,山梨県立大 人間福祉  前
2114270020,山梨県立大 人間福祉  後
2114270110,山梨県立大 人間福祉 福祉コミュニ 前
2114270120,山梨県立大 人間福祉 福祉コミュニ 後
2114270210,山梨県立大 人間福祉 人間形成 前
2114270220,山梨県立大 人間福祉 人間形成 後
2114640010,山梨県立大 看護  前
2114640020,山梨県立大 看護  後
2114640110,山梨県立大 看護 看護 前
2114640120,山梨県立大 看護 看護 後
2115010010,都留文科大 文  前
2115010050,都留文科大 文  中
2115010110,都留文科大 文 英文 前
2115010151,都留文科大 文 英文 中
2115010152,都留文科大 文 英文 中
2115010210,都留文科大 文 国文 前
2115010250,都留文科大 文 国文 中
2115370010,都留文科大 教養  前
2115370050,都留文科大 教養  中
2115370110,都留文科大 教養 学校教育 前
2115370151,都留文科大 教養 学校教育 中
2115370152,都留文科大 教養 学校教育 中
2115370210,都留文科大 教養 地域社会 前
2115370250,都留文科大 教養 地域社会 中
2115370310,都留文科大 教養 比較文化 前
2115370350,都留文科大 教養 比較文化 中
2115370410,都留文科大 教養 国際教育 前
2115370450,都留文科大 教養 国際教育 中
2118220010,長野大 地域経営  前
2118220050,長野大 地域経営  中
2118220110,長野大 地域経営 地域経営 前
2118220150,長野大 地域経営 地域経営 中
2118260010,長野大 社会福祉  前
2118260050,長野大 社会福祉  中
2118260110,長野大 社会福祉 社会福祉 前
2118260150,長野大 社会福祉 社会福祉 中
2118380010,長野大 共創情報  前
2118380050,長野大 共創情報  中
2118380110,長野大 共創情報 共創情報科学 前
2118380150,長野大 共創情報 共創情報科学 中
2119210010,長野県立大 グローバ  前
2119210050,長野県立大 グローバ  中
2119210111,長野県立大 グローバ グローバルマ 前
2119210112,長野県立大 グローバ グローバルマ 前
2119210150,長野県立大 グローバ グローバルマ 中
2119790010,長野県立大 健康発達  前
2119790050,長野県立大 健康発達  中
2119790110,長野県立大 健康発達 食健康 前
2119790150,長野県立大 健康発達 食健康 中
2119790210,長野県立大 健康発達 こども 前
2120640010,長野県看護大 看護  前
2120640050,長野県看護大 看護  中
2120640110,長野県看護大 看護 看護 前
2120640150,長野県看護大 看護 看護 中
2121460010,諏訪東京理大 工  前
2121460050,諏訪東京理大 工  中
2121460211,諏訪東京理大 工 機械電気工 前
2121460212,諏訪東京理大 工 機械電気工 前
2121460250,諏訪東京理大 工 機械電気工 中
2121460311,諏訪東京理大 工 情報／知能情 前
2121460312,諏訪東京理大 工 情報／知能情 前
2121460350,諏訪東京理大 工 情報／知能情 中
2121460411,諏訪東京理大 工 情報／情報シ 前
2121460412,諏訪東京理大 工 情報／情報シ 前
2121460450,諏訪東京理大 工 情報／情報シ 中
2123640010,岐阜県立看護大 看護  前
2123640110,岐阜県立看護大 看護 看護 前
2125610050,岐阜薬大 薬  中
2125610350,岐阜薬大 薬 薬 中
2128030010,静岡文化芸大 文化政策  前
2128030020,静岡文化芸大 文化政策  後
2128030110,静岡文化芸大 文化政策 国際文化 前
2128030120,静岡文化芸大 文化政策 国際文化 後
2128030210,静岡文化芸大 文化政策 文化政策 前
2128030220,静岡文化芸大 文化政策 文化政策 後
2128030310,静岡文化芸大 文化政策 芸術文化 前
2128030320,静岡文化芸大 文化政策 芸術文化 後
2128830010,静岡文化芸大 デザイン  前
2128830020,静岡文化芸大 デザイン  後
2128830411,静岡文化芸大 デザイン デザイン 前
2128830412,静岡文化芸大 デザイン デザイン 前
2128830413,静岡文化芸大 デザイン デザイン 前
2128830420,静岡文化芸大 デザイン デザイン 後
2129740010,静岡農林職大 生産環境  前
2129740110,静岡農林職大 生産環境 生産環境経営 前
2130210010,静岡県立大 経営情報  前
2130210020,静岡県立大 経営情報  後
2130210110,静岡県立大 経営情報 経営情報 前
2130210120,静岡県立大 経営情報 経営情報 後
2130330010,静岡県立大 国際関係  前
2130330110,静岡県立大 国際関係 国際関係 前
2130330210,静岡県立大 国際関係 国際言語文化 前
2130610050,静岡県立大 薬  中
2130610250,静岡県立大 薬 薬 中
2130610350,静岡県立大 薬 薬科学 中
2130640010,静岡県立大 看護  前
2130640020,静岡県立大 看護  後
2130640110,静岡県立大 看護 看護 前
2130640120,静岡県立大 看護 看護 後
2130790010,静岡県立大 食品栄養  前
2130790020,静岡県立大 食品栄養  後
2130790110,静岡県立大 食品栄養 栄養生命科学 前
2130790120,静岡県立大 食品栄養 栄養生命科学 後
2130790210,静岡県立大 食品栄養 食品生命科学 前
2130790310,静岡県立大 食品栄養 環境生命科学 前
2130790320,静岡県立大 食品栄養 環境生命科学 後
2135030010,愛知県立大 日本文化  前
2135030020,愛知県立大 日本文化  後
2135030110,愛知県立大 日本文化 国語国文 前
2135030120,愛知県立大 日本文化 国語国文 後
2135030210,愛知県立大 日本文化 歴史文化 前
2135030220,愛知県立大 日本文化 歴史文化 後
2135080010,愛知県立大 外国語  前
2135080020,愛知県立大 外国語  後
2135080110,愛知県立大 外国語 英米 前
2135080120,愛知県立大 外国語 英米 後
2135080510,愛知県立大 外国語 中国 前
2135080520,愛知県立大 外国語 中国 後
2135080810,愛知県立大 外国語 国際関係 前
2135080820,愛知県立大 外国語 国際関係 後
2135080910,愛知県立大 外国語 ヨー／フラン 前
2135080920,愛知県立大 外国語 ヨー／フラン 後
2135081110,愛知県立大 外国語 ヨー／ドイツ 前
2135081120,愛知県立大 外国語 ヨー／ドイツ 後
2135081210,愛知県立大 外国語 ヨー／スペイ 前
2135081220,愛知県立大 外国語 ヨー／スペイ 後
2135081310,愛知県立大 外国語 ヨー／ポルト 前
2135081320,愛知県立大 外国語 ヨー／ポルト 後
2135310010,愛知県立大 教育福祉  前
2135310020,愛知県立大 教育福祉  後
2135310210,愛知県立大 教育福祉 社会福祉 前
2135310220,愛知県立大 教育福祉 社会福祉 後
2135310310,愛知県立大 教育福祉 教育／小学校 前
2135310320,愛知県立大 教育福祉 教育／小学校 後
2135310410,愛知県立大 教育福祉 教育／保育幼 前
2135310420,愛知県立大 教育福祉 教育／保育幼 後
2135370010,愛知県立大 情報科学  前
2135370020,愛知県立大 情報科学  後
2135370310,愛知県立大 情報科学 情報科学 前
2135370320,愛知県立大 情報科学 情報科学 後
2135640010,愛知県立大 看護  前
2135640020,愛知県立大 看護  後
2135640110,愛知県立大 看護 看護 前
2135640120,愛知県立大 看護 看護 後
2145830020,愛知県立芸大 美術  後
2145830120,愛知県立芸大 美術 デザ／デザイ 後
2145830220,愛知県立芸大 美術 デザ／陶磁 後
2145830320,愛知県立芸大 美術 美術／油画 後
2145830420,愛知県立芸大 美術 美術／彫刻 後
2145830520,愛知県立芸大 美術 美術／日本画 後
2145830620,愛知県立芸大 美術 美術／芸術学 後
2145830720,愛知県立芸大 美術 デザ／メディ 後
2145840020,愛知県立芸大 音楽  後
2145840120,愛知県立芸大 音楽 音楽／管打楽 後
2145840220,愛知県立芸大 音楽 音楽／弦楽器 後
2145840320,愛知県立芸大 音楽 音楽／ピアノ 後
2145840420,愛知県立芸大 音楽 音楽／音楽学 後
2145840520,愛知県立芸大 音楽 音楽／作曲 後
2145840620,愛知県立芸大 音楽 音楽／声楽 後
2150180010,名古屋市立大 経済  前
2150180020,名古屋市立大 経済  後
2150180310,名古屋市立大 経済 経済経営 前
2150180321,名古屋市立大 経済 経済経営 後
2150180322,名古屋市立大 経済 経済経営 後
2150270010,名古屋市立大 人文社会  前
2150270020,名古屋市立大 人文社会  後
2150270210,名古屋市立大 人文社会 現代社会 前
2150270220,名古屋市立大 人文社会 現代社会 後
2150270310,名古屋市立大 人文社会 国際文化 前
2150270320,名古屋市立大 人文社会 国際文化 後
2150270410,名古屋市立大 人文社会 心理／教育学 前
2150270420,名古屋市立大 人文社会 心理／教育学 後
2150270510,名古屋市立大 人文社会 心理／心理学 前
2150270520,名古屋市立大 人文社会 心理／心理学 後
2150370010,名古屋市立大 データサ  前
2150370110,名古屋市立大 データサ データサイエ 前
2150430020,名古屋市立大 総合生命  後
2150430120,名古屋市立大 総合生命 総合生命理 後
2150470010,名古屋市立大 芸術工  前
2150470020,名古屋市立大 芸術工  後
2150470410,名古屋市立大 芸術工 芸術工 前
2150470421,名古屋市立大 芸術工 芸術工 後
2150470422,名古屋市立大 芸術工 芸術工 後
2150550010,名古屋市立大 医  前
2150550110,名古屋市立大 医 医 前
2150550210,名古屋市立大 医 保健／看護学 前
2150550310,名古屋市立大 医 保健／理学療 前
2150550410,名古屋市立大 医 保健／作業療 前
2150610050,名古屋市立大 薬  中
2150610250,名古屋市立大 薬 薬 中
2150610350,名古屋市立大 薬 生命薬科学 中
2153640010,三重県立看護大 看護  前
2153640020,三重県立看護大 看護  後
2153640111,三重県立看護大 看護 看護 前
2153640112,三重県立看護大 看護 看護 前
2153640120,三重県立看護大 看護 看護 後
2160370010,滋賀県立大 人間文化  前
2160370020,滋賀県立大 人間文化  後
2160370210,滋賀県立大 人間文化 地域文化 前
2160370220,滋賀県立大 人間文化 地域文化 後
2160370610,滋賀県立大 人間文化 生活デザイン 前
2160370620,滋賀県立大 人間文化 生活デザイン 後
2160370710,滋賀県立大 人間文化 生活栄養 前
2160370720,滋賀県立大 人間文化 生活栄養 後
2160370810,滋賀県立大 人間文化 人間関係 前
2160370820,滋賀県立大 人間文化 人間関係 後
2160370910,滋賀県立大 人間文化 国際コミュニ 前
2160370920,滋賀県立大 人間文化 国際コミュニ 後
2160380010,滋賀県立大 環境科学  前
2160380020,滋賀県立大 環境科学  後
2160380310,滋賀県立大 環境科学 環境生態 前
2160380320,滋賀県立大 環境科学 環境生態 後
2160380410,滋賀県立大 環境科学 生物資源管理 前
2160380420,滋賀県立大 環境科学 生物資源管理 後
2160380510,滋賀県立大 環境科学 環境社会シス 前
2160380520,滋賀県立大 環境科学 環境社会シス 後
2160380610,滋賀県立大 環境科学 環境建築デザ 前
2160380620,滋賀県立大 環境科学 環境建築デザ 後
2160460010,滋賀県立大 工  前
2160460020,滋賀県立大 工  後
2160460110,滋賀県立大 工 機械シス工 前
2160460120,滋賀県立大 工 機械シス工 後
2160460210,滋賀県立大 工 材料化 前
2160460220,滋賀県立大 工 材料化 後
2160460310,滋賀県立大 工 電子シス工 前
2160460320,滋賀県立大 工 電子シス工 後
2160640010,滋賀県立大 人間看護  前
2160640020,滋賀県立大 人間看護  後
2160640110,滋賀県立大 人間看護 人間看護 前
2160640120,滋賀県立大 人間看護 人間看護 後
2163210010,福知山公立大 地域経営  前
2163210020,福知山公立大 地域経営  後
2163210111,福知山公立大 地域経営 地域経営 前
2163210112,福知山公立大 地域経営 地域経営 前
2163210120,福知山公立大 地域経営 地域経営 後
2163370010,福知山公立大 情報  前
2163370020,福知山公立大 情報  後
2163370111,福知山公立大 情報 情報 前
2163370112,福知山公立大 情報 情報 前
2163370120,福知山公立大 情報 情報 後
2165830010,京都市立芸大 美術  前
2165830110,京都市立芸大 美術 工芸 前
2165830210,京都市立芸大 美術 デザイン 前
2165830310,京都市立芸大 美術 美術 前
2165830410,京都市立芸大 美術 総合芸術 前
2165840020,京都市立芸大 音楽  後
2165840220,京都市立芸大 音楽 音楽／作曲 後
2165840320,京都市立芸大 音楽 音楽／指揮 後
2165840420,京都市立芸大 音楽 音楽／ピアノ 後
2165840520,京都市立芸大 音楽 音楽／弦楽 後
2165840620,京都市立芸大 音楽 音楽／管・打 後
2165840720,京都市立芸大 音楽 音楽／声楽 後
2165840820,京都市立芸大 音楽 音楽／音楽学 後
2170010010,京都府立大 文  前
2170010020,京都府立大 文  後
2170010610,京都府立大 文 日本・中国文 前
2170010620,京都府立大 文 日本・中国文 後
2170010710,京都府立大 文 国際文化交流 前
2170010720,京都府立大 文 国際文化交流 後
2170010810,京都府立大 文 歴史 前
2170010820,京都府立大 文 歴史 後
2170280010,京都府立大 社会科学  前
2170280020,京都府立大 社会科学  後
2170280110,京都府立大 社会科学 公共政策 前
2170280120,京都府立大 社会科学 公共政策 後
2170280210,京都府立大 社会科学 福祉社会 前
2170280220,京都府立大 社会科学 福祉社会 後
2170390010,京都府立大 環境科学  前
2170390020,京都府立大 環境科学  後
2170390110,京都府立大 環境科学 森林科学 前
2170390120,京都府立大 環境科学 森林科学 後
2170390210,京都府立大 環境科学 環境デザイン 前
2170470010,京都府立大 生命理工  前
2170470020,京都府立大 生命理工  後
2170470110,京都府立大 生命理工 生命化 前
2170470120,京都府立大 生命理工 生命化 後
2170470210,京都府立大 生命理工 理工情報 前
2170750010,京都府立大 農学食科  前
2170750020,京都府立大 農学食科  後
2170750110,京都府立大 農学食科 農学生命科学 前
2170750120,京都府立大 農学食科 農学生命科学 後
2170750210,京都府立大 農学食科 栄養科学 前
2170750311,京都府立大 農学食科 和食文化科学 前
2170750312,京都府立大 農学食科 和食文化科学 前
2175550010,京都府立医大 医  前
2175550110,京都府立医大 医 医 前
2175550210,京都府立医大 医 看護 前
2178010010,大阪公立大 文  前
2178010020,大阪公立大 文  後
2178120010,大阪公立大 法  前
2178120020,大阪公立大 法  後
2178120110,大阪公立大 法 法 前
2178120120,大阪公立大 法 法 後
2178180010,大阪公立大 経済  前
2178180020,大阪公立大 経済  後
2178180110,大阪公立大 経済 経済 前
2178180121,大阪公立大 経済 経済 後
2178180122,大阪公立大 経済 経済 後
2178200010,大阪公立大 商  前
2178200020,大阪公立大 商  後
2178420010,大阪公立大 理  前
2178420020,大阪公立大 理  後
2178420110,大阪公立大 理 数学 前
2178420120,大阪公立大 理 数学 後
2178420210,大阪公立大 理 物理 前
2178420220,大阪公立大 理 物理 後
2178420310,大阪公立大 理 化学 前
2178420320,大阪公立大 理 化学 後
2178420410,大阪公立大 理 生物 前
2178420420,大阪公立大 理 生物 後
2178420510,大阪公立大 理 地球 前
2178420520,大阪公立大 理 地球 後
2178420610,大阪公立大 理 生物化 前
2178420620,大阪公立大 理 生物化 後
2178460010,大阪公立大 工  前
2178460050,大阪公立大 工  中
2178460110,大阪公立大 工 航空宇宙工 前
2178460150,大阪公立大 工 航空宇宙工 中
2178460210,大阪公立大 工 海洋シス工 前
2178460250,大阪公立大 工 海洋シス工 中
2178460310,大阪公立大 工 機械工 前
2178460350,大阪公立大 工 機械工 中
2178460410,大阪公立大 工 建築 前
2178460450,大阪公立大 工 建築 中
2178460510,大阪公立大 工 都市 前
2178460550,大阪公立大 工 都市 中
2178460610,大阪公立大 工 電子物理工 前
2178460650,大阪公立大 工 電子物理工 中
2178460710,大阪公立大 工 情報工 前
2178460750,大阪公立大 工 情報工 中
2178460810,大阪公立大 工 電気電子シス 前
2178460850,大阪公立大 工 電気電子シス 中
2178460910,大阪公立大 工 応用化 前
2178460950,大阪公立大 工 応用化 中
2178461010,大阪公立大 工 化学工 前
2178461050,大阪公立大 工 化学工 中
2178461110,大阪公立大 工 マテリアル工 前
2178461150,大阪公立大 工 マテリアル工 中
2178461210,大阪公立大 工 化学バイオ工 前
2178461250,大阪公立大 工 化学バイオ工 中
2178550010,大阪公立大 医  前
2178550020,大阪公立大 医  後
2178550111,大阪公立大 医 医 前
2178550112,大阪公立大 医 医 前
2178550210,大阪公立大 医 リハ／理学療 前
2178550220,大阪公立大 医 リハ／理学療 後
2178550310,大阪公立大 医 リハ／作業療 前
2178550320,大阪公立大 医 リハ／作業療 後
2178640010,大阪公立大 看護  前
2178640020,大阪公立大 看護  後
2178640110,大阪公立大 看護 看護 前
2178640120,大阪公立大 看護 看護 後
2178720010,大阪公立大 農  前
2178720020,大阪公立大 農  後
2178720110,大阪公立大 農 応用生物科学 前
2178720120,大阪公立大 農 応用生物科学 後
2178720210,大阪公立大 農 生命機能化 前
2178720220,大阪公立大 農 生命機能化 後
2178720310,大阪公立大 農 緑地環境科学 前
2178720320,大阪公立大 農 緑地環境科学 後
2178740010,大阪公立大 獣医  前
2178740110,大阪公立大 獣医 獣医 前
2178790010,大阪公立大 生活科学  前
2178790110,大阪公立大 生活科学 食栄養 前
2178790210,大阪公立大 生活科学 居住環境 前
2178790310,大阪公立大 生活科学 人間福祉 前
2178880010,大阪公立大 現代シス  前
2178880020,大阪公立大 現代シス  後
2178880110,大阪公立大 現代シス 知識情報シス 前
2178880211,大阪公立大 現代シス 環境社会シス 前
2178880212,大阪公立大 現代シス 環境社会シス 前
2178880310,大阪公立大 現代シス 教育福祉学類 前
2178880411,大阪公立大 現代シス 心理学類 前
2178880412,大阪公立大 現代シス 心理学類 前
2178880511,大阪公立大 現代シス 学域一括 前
2178880512,大阪公立大 現代シス 学域一括 前
2178880513,大阪公立大 現代シス 学域一括 前
2178880514,大阪公立大 現代シス 学域一括 前
2178880520,大阪公立大 現代シス 学域一括 後
2198640010,神戸市看護大 看護  前
2198640020,神戸市看護大 看護  後
2198640110,神戸市看護大 看護 看護 前
2198640120,神戸市看護大 看護 看護 後
2199210010,兵庫県立大 国際商経  前
2199210020,兵庫県立大 国際商経  後
2199210210,兵庫県立大 国際商経 国際／経済学 前
2199210220,兵庫県立大 国際商経 国際／経済学 後
2199210310,兵庫県立大 国際商経 国際／グロー 前
2199370010,兵庫県立大 環境人間  前
2199370020,兵庫県立大 環境人間  後
2199370110,兵庫県立大 環境人間 環境人間 前
2199370120,兵庫県立大 環境人間 環境人間 後
2199370210,兵庫県立大 環境人間 環境／食環境 前
2199380010,兵庫県立大 社会情報  前
2199380050,兵庫県立大 社会情報  中
2199380110,兵庫県立大 社会情報 社会情報科学 前
2199380150,兵庫県立大 社会情報 社会情報科学 中
2199420050,兵庫県立大 理  中
2199420150,兵庫県立大 理 生命科学 中
2199420250,兵庫県立大 理 物質科学 中
2199460010,兵庫県立大 工  前
2199460020,兵庫県立大 工  後
2199460410,兵庫県立大 工 工／電気電子 前
2199460420,兵庫県立大 工 工／電気電子 後
2199460510,兵庫県立大 工 工／知能情報 前
2199460520,兵庫県立大 工 工／知能情報 後
2199460610,兵庫県立大 工 工／機械工学 前
2199460620,兵庫県立大 工 工／機械工学 後
2199460710,兵庫県立大 工 工／材料デザ 前
2199460720,兵庫県立大 工 工／材料デザ 後
2199460810,兵庫県立大 工 工／化学 前
2199460820,兵庫県立大 工 工／化学 後
2199640010,兵庫県立大 看護  前
2199640020,兵庫県立大 看護  後
2199640110,兵庫県立大 看護 看護 前
2199640120,兵庫県立大 看護 看護 後
2200080010,神戸市外大 外国語  前
2200080020,神戸市外大 外国語  後
2200080110,神戸市外大 外国語 イスパニア 前
2200080120,神戸市外大 外国語 イスパニア 後
2200080210,神戸市外大 外国語 英米 前
2200080220,神戸市外大 外国語 英米 後
2200080310,神戸市外大 外国語 国際関係 前
2200080320,神戸市外大 外国語 国際関係 後
2200080410,神戸市外大 外国語 中国 前
2200080420,神戸市外大 外国語 中国 後
2200080510,神戸市外大 外国語 ロシア 前
2200080520,神戸市外大 外国語 ロシア 後
2200110010,神戸市外大 外国語２  前
2200110020,神戸市外大 外国語２  後
2200110110,神戸市外大 外国語２ 英米 前
2200110120,神戸市外大 外国語２ 英米 後
2201830060,芸術文観光職大 芸文観光  独
2201830161,芸術文観光職大 芸文観光 芸術文化観光 独
2220550010,奈良県立医大 医  前
2220550020,奈良県立医大 医  後
2220550110,奈良県立医大 医 医 前
2220550120,奈良県立医大 医 医 後
2220550311,奈良県立医大 医 看護 前
2220550312,奈良県立医大 医 看護 前
2225230010,奈良県立大 地域創造  前
2225230050,奈良県立大 地域創造  中
2225230310,奈良県立大 地域創造 地域創造 前
2225230350,奈良県立大 地域創造 地域創造 中
2230550010,和歌山県立医大 医  前
2230550111,和歌山県立医大 医 医 前
2230550112,和歌山県立医大 医 医 前
2230550113,和歌山県立医大 医 医 前
2230610010,和歌山県立医大 薬  前
2230610110,和歌山県立医大 薬 薬 前
2230640010,和歌山県立医大 保健看護  前
2230640110,和歌山県立医大 保健看護 保健看護 前
2235190010,公立鳥取環境大 経営  前
2235190020,公立鳥取環境大 経営  後
2235190111,公立鳥取環境大 経営 経営 前
2235190112,公立鳥取環境大 経営 経営 前
2235190120,公立鳥取環境大 経営 経営 後
2235470010,公立鳥取環境大 環境  前
2235470020,公立鳥取環境大 環境  後
2235470111,公立鳥取環境大 環境 環境 前
2235470112,公立鳥取環境大 環境 環境 前
2235470120,公立鳥取環境大 環境 環境 後
2240140010,島根県立大 地域政策  前
2240140020,島根県立大 地域政策  後
2240140110,島根県立大 地域政策 地域／経済経 前
2240140120,島根県立大 地域政策 地域／経済経 後
2240140210,島根県立大 地域政策 地域／地域公 前
2240140220,島根県立大 地域政策 地域／地域公 後
2240140310,島根県立大 地域政策 地域／地域づ 前
2240140320,島根県立大 地域政策 地域／地域づ 後
2240330010,島根県立大 国際関係  前
2240330020,島根県立大 国際関係  後
2240330110,島根県立大 国際関係 国際／国際関 前
2240330120,島根県立大 国際関係 国際／国際関 後
2240330210,島根県立大 国際関係 国際／国際コ 前
2240330220,島根県立大 国際関係 国際／国際コ 後
2240370010,島根県立大 人間文化  前
2240370110,島根県立大 人間文化 保育教育 前
2240370210,島根県立大 人間文化 地域文化 前
2240640010,島根県立大 看護栄養  前
2240640111,島根県立大 看護栄養 看護 前
2240640112,島根県立大 看護栄養 看護 前
2240640211,島根県立大 看護栄養 健康栄養 前
2240640212,島根県立大 看護栄養 健康栄養 前
2243640010,新見公立大 健康科学  前
2243640020,新見公立大 健康科学  後
2243640050,新見公立大 健康科学  中
2243640110,新見公立大 健康科学 看護 前
2243640120,新見公立大 健康科学 看護 後
2243640210,新見公立大 健康科学 地域福祉 前
2243640250,新見公立大 健康科学 地域福祉 中
2243640310,新見公立大 健康科学 健康保育 前
2243640320,新見公立大 健康科学 健康保育 後
2245470010,岡山県立大 情報工  前
2245470050,岡山県立大 情報工  中
2245470110,岡山県立大 情報工 情報シス工 前
2245470150,岡山県立大 情報工 情報シス工 中
2245470210,岡山県立大 情報工 情報通信工 前
2245470250,岡山県立大 情報工 情報通信工 中
2245470310,岡山県立大 情報工 人間情報工 前
2245470350,岡山県立大 情報工 人間情報工 中
2245640010,岡山県立大 保健福祉  前
2245640020,岡山県立大 保健福祉  後
2245640110,岡山県立大 保健福祉 栄養 前
2245640120,岡山県立大 保健福祉 栄養 後
2245640210,岡山県立大 保健福祉 看護 前
2245640220,岡山県立大 保健福祉 看護 後
2245640610,岡山県立大 保健福祉 現代福祉 前
2245640710,岡山県立大 保健福祉 子ども 前
2245640720,岡山県立大 保健福祉 子ども 後
2245830010,岡山県立大 デザイン  前
2245830110,岡山県立大 デザイン 工芸工業デザ 前
